station_name,station_id,real_time,active?,owner,owner_2,maintainer,project,latitude,longitude,elevation_ft,transmit_time,mesowest_link,station_type,hydrologic,weather,coastal,experimental_plot,seismometer,satellite,precipitation,temperature,data_provider,dew_point,wind,visability,sky_conditions,sea_level_pressure,wave_swell_height,altimeter_reading,snow_amount,heated,seasonal,reliable_forcsting,precip_reliable,temp_reliable,wind_reliable,dewpoint_reliable,additional_information,web_link,contact_person,contact_email,device_specific_details
"Saginaw Bay 1, Installation 36, Plot 2330",347,Unknown,Active,U.S. Forest Service,,,Cooperative Stand-Density Study (CSDS),56.92353,-134.254,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location approximate,Unknown,Kellen Nelson,kellen.nelson@usda.gov,Drawn from field maps onto TNF DOQQs
"Saginaw Bay 1, Installation 36, Plot 2320",346,Unknown,Active,U.S. Forest Service,,,Cooperative Stand-Density Study (CSDS),56.92396,-134.252,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location approximate,Unknown,Kellen Nelson,kellen.nelson@usda.gov,Drawn from field maps onto TNF DOQQs
"Saginaw Bay 1, Installation 36, Plot 2340",344,Unknown,Active,U.S. Forest Service,,,Cooperative Stand-Density Study (CSDS),56.92508,-134.253,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location approximate,Unknown,Kellen Nelson,kellen.nelson@usda.gov,Drawn from field maps onto TNF DOQQs
"Saginaw Bay 1, Installation 36, Plot 2351",343,Unknown,Active,U.S. Forest Service,,,Cooperative Stand-Density Study (CSDS),56.92593,-134.254,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location approximate,Unknown,Kellen Nelson,kellen.nelson@usda.gov,Drawn from field maps onto TNF DOQQs
"Experiment 2 (15-25 years), Kupreanof Portage E, ",434,Unknown,Active,U.S. Forest Service,,,Tongass-Wide Young Growth Study (TWYGS),56.93282,-133.202,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,"StandID 444000003. Five, 1/5-acre permanent plots in each treatment. Control & 18x18 PCT each have 1 fenced & 1 unfenced deer exclosure.",Unknown,Kellen Nelson,kellen.nelson@usda.gov,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth"
"Portage Bay, Unit 5, ",342,Unknown,Active,U.S. Forest Service,,,Alternatives to Clearcutting (ATC),56.93719,-133.175,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Kellen Nelson,kellen.nelson@usda.gov,Existing FSL & TNF (mgdstd) GIS layers. FSL map from diff corr Trimble GPS pts & EDME traverse
"Portage Bay, Unit 6, ",340,Unknown,Active,U.S. Forest Service,,,Alternatives to Clearcutting (ATC),56.93863,-133.167,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Kellen Nelson,kellen.nelson@usda.gov,Existing FSL & TNF (mgdstd) GIS layers. FSL map from diff corr Trimble GPS pts & EDME traverse
"Portage Bay, Unit 4, ",339,Unknown,Active,U.S. Forest Service,,,Alternatives to Clearcutting (ATC),56.93872,-133.185,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Kellen Nelson,kellen.nelson@usda.gov,Existing FSL & TNF (mgdstd) GIS layers. FSL map from diff corr Trimble GPS pts & EDME traverse
"Portage Bay, Unit 1, ",341,Unknown,Active,U.S. Forest Service,,,Alternatives to Clearcutting (ATC),56.93896,-133.215,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Kellen Nelson,kellen.nelson@usda.gov,Existing FSL & TNF (mgdstd) GIS layers. FSL map from diff corr Trimble GPS pts & EDME traverse
"Portage Bay, Unit 2, ",338,Unknown,Active,U.S. Forest Service,,,Alternatives to Clearcutting (ATC),56.93924,-133.203,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Kellen Nelson,kellen.nelson@usda.gov,Existing FSL & TNF (mgdstd) GIS layers. FSL map from diff corr Trimble GPS pts & EDME traverse
"Portage Bay, Unit 7, ",337,Unknown,Active,U.S. Forest Service,,,Alternatives to Clearcutting (ATC),56.93971,-133.156,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Kellen Nelson,kellen.nelson@usda.gov,Existing FSL & TNF (mgdstd) GIS layers. FSL map from diff corr Trimble GPS pts & EDME traverse
"Portage Bay, Unit 3, ",336,Unknown,Active,U.S. Forest Service,,,Alternatives to Clearcutting (ATC),56.94017,-133.194,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Kellen Nelson,kellen.nelson@usda.gov,Existing FSL & TNF (mgdstd) GIS layers. FSL map from diff corr Trimble GPS pts & EDME traverse
"Portage Bay, Unit 9, ",335,Unknown,Active,U.S. Forest Service,,,Alternatives to Clearcutting (ATC),56.94316,-133.133,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Kellen Nelson,kellen.nelson@usda.gov,Existing FSL & TNF (mgdstd) GIS layers. FSL map from diff corr Trimble GPS pts & EDME traverse
"Portage Bay, Unit 8, ",334,Unknown,Active,U.S. Forest Service,,,Alternatives to Clearcutting (ATC),56.94408,-133.146,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Kellen Nelson,kellen.nelson@usda.gov,Existing FSL & TNF (mgdstd) GIS layers. FSL map from diff corr Trimble GPS pts & EDME traverse
"Thomas Bay 1, Installation 29, Plot 2070",333,Unknown,Active,U.S. Forest Service,,,Cooperative Stand-Density Study (CSDS),56.95335,-132.815,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location approximate.,Unknown,Kellen Nelson,kellen.nelson@usda.gov,Drawn from field maps onto TNF DOQQs
"Thomas Bay 1, Installation 29, Plot 2050",332,Unknown,Active,U.S. Forest Service,,,Cooperative Stand-Density Study (CSDS),56.95343,-132.817,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location approximate.,Unknown,Kellen Nelson,kellen.nelson@usda.gov,Drawn from field maps onto TNF DOQQs
"Thomas Bay 1, Installation 29, Plot 2080",93,Unknown,Active,U.S. Forest Service,,,Cooperative Stand-Density Study (CSDS),56.9539,-132.815,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location approximate.,Unknown,Kellen Nelson,kellen.nelson@usda.gov,Drawn from field maps onto TNF DOQQs
"Thomas Bay 1, Installation 29, Plot 2061",92,Unknown,Active,U.S. Forest Service,,,Cooperative Stand-Density Study (CSDS),56.95397,-132.817,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Location approximate.,Unknown,Kellen Nelson,kellen.nelson@usda.gov,Drawn from field maps onto TNF DOQQs
"Experiment 1 (0-5 years), Kupreanof Portage W, ",435,Unknown,Active,U.S. Forest Service,,,Tongass-Wide Young Growth Study (TWYGS),56.96196,-133.354,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,StandID 424020028. Control and 80 TPA treatments have 1 fenced deer exclosure & 1 unfenced paired area. Number of 1/5-acre permanent plots still to be determined.,Unknown,Kellen Nelson,kellen.nelson@usda.gov,"Original boundaries from field traverses by RD staff. Bndrys updated using differentially corrected GPS data & digitizing from 1997 TNF DOQQs, 2006 Census Bureau orthos, & Google Earth"
Kake Seaplane Base,PAFE,Yes,Active,National Weather Service,Federal Aviation Administration,,Unknown,56.964,-133.913,0,:16/36/56,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=PAFE&unit=0&time=LOCAL,Automated Weather Observing System,Yes,Yes,No,No,No,No,Yes,Yes,National Weather Service,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,No,https://www.weather.gov/wrh/timeseries?site=PAFE&hours=72,Aaron Jacobs,aaron.jacobs@noaa.gov,Unknown
Twelvemile C NR Petersburg AK,15087585,Unknown,Active,U.S. Geological Survey,,,Unknown,56.9682723,-133.06978,Unknown,Unknown,N/A,Stream Gauge,Yes,No,No,No,No,No,Unknown,Unknown,U.S. Geological Survey,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Discharge (ft3/s),https://waterdata.usgs.gov/monitoring-location/15087585/#parameterCode=00065&period=P7D&showMedian=false,Jeff Conaway,jconaway@usgs.gov,Unknown
Twelve Mile Creek,TMPA2,Yes,Active,U.S. Geological Survey,,,Unknown,56.9686,-133.068,109,Unknown,Unknown,Stream Gauge,Yes,No,No,No,No,No,Unknown,Unknown,National Weather Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown
Gunnuk Creek near Kake,GNKA2,No,Inactive,U.S. Department of the Interior,U.S. Geological Survey,,Unknown,56.9714,-133.93,Unknown,Unknown,Unknown,Stream Gauge,Yes,No,No,No,No,No,Unknown,Unknown,National Weather Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown
Kake,KKEA2,Yes,Active,U.S. Forest Service,,,Remote Automated Weather Station,56.9739,-133.66,397,Unknown,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=KKEA2&unit=0&time=LOCAL,Weather Station,Yes,Yes,No,No,No,No,Yes,Yes,National Weather Service,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Yes,Yes,Yes,Yes,Yes,"2.0m Temperature °F, 2.0m Dew Point ° F, 2.0m Wet bulb temperature ° F, 2.0m Relative Humidity %, 6.1m Wind Speed mph, 6.1m Wind Gust mph, 6.1m Wind Direction, Solar Radiation W/m*m, Precipitation accumulated in , Quality Control",https://www.weather.gov/wrh/timeseries?site=KKEA2&hours=72,Unknown,Unknown,Unknown
Bear Cove (Sitka Mesonet),PMFA2,Yes,Active,Sitka Sound Science Center,,,Sitka Mesonet: Igage Tipping Bucket Network,57.0147,-135.1497,38,Unknown,None,Rain Gauge,Yes,Yes,No,No,No,No,Yes,Yes,National Weather Service,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,"Rainfall (0.01 inches per tip), temperature, battery level",https://stilltek.com/sssc/,Zofia Danielson,zdanielson@sitkascience.org,"Tipping-Bucket Rain Gauge
Communications: Iridium 9602 short burst data
transceiver with 2 2-way
communications
Average Current Draw: Estimated at ~2 milliamps with
hourly iridium transmissions
On board temperature sensor
Processor: Atmel ATmega328 micro controller
Distance Sensor: Maxbotix MB7386
Size: 7” x 5” x 3”
Battery: 6v (4.5 amp hours)
Solar Panel: 9v (1 Watt)
Real Time Clock: On board with periodic syncing to
iridium time"
Point Gardner,PGXA2,Yes,Active,Marine Exchange of Alaska,,,Unknown,57.016,-134.618,20,Unknown,Unknown,Weather Station,Unknown,Yes,No,No,No,No,Unknown,Yes,National Weather Service,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,No,https://www.mxak.org/services/mda/weather/realtime/point_gardner/ ,Unknown,Unknown,Unknown
"Point McCartney, Installation 39, Plot 2430",91,Unknown,Active,U.S. Forest Service,,,Cooperative Stand-Density Study (CSDS),57.01765,-134.008,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Kellen Nelson,kellen.nelson@usda.gov,Drawn from field maps onto TNF DOQQs
"Point McCartney, Installation 39, Plot 2421",90,Unknown,Active,U.S. Forest Service,,,Cooperative Stand-Density Study (CSDS),57.0177,-134.007,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Kellen Nelson,kellen.nelson@usda.gov,Drawn from field maps onto TNF DOQQs
"Point McCartney, Installation 39, Plot 2400",89,Unknown,Active,U.S. Forest Service,,,Cooperative Stand-Density Study (CSDS),57.01822,-134.008,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Kellen Nelson,kellen.nelson@usda.gov,Drawn from field maps onto TNF DOQQs
"Point McCartney, Installation 39, Plot 2410",88,Unknown,Active,U.S. Forest Service,,,Cooperative Stand-Density Study (CSDS),57.01827,-134.007,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Kellen Nelson,kellen.nelson@usda.gov,Drawn from field maps onto TNF DOQQs
Silver Bay Tributary near Sitka,SBTA2,Yes,Active,Alaska Division of Geological & Geophysical Surveys,,,Unknown,57.019167,-135.1625,Unknown,Unknown,Unknown,Stream Gauge,Yes,No,No,No,No,No,No,No,National Weather Service,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://waterdata.usgs.gov/monitoring-location/15088200/#parameterCode=00060&period=P7D&showMedian=True,Unknown,Unknown,Unknown
"Point Vandeput, Installation 30, Plot 2090",87,Unknown,Active,U.S. Forest Service,,,Cooperative Stand-Density Study (CSDS),57.03648,-133.001,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Kellen Nelson,kellen.nelson@usda.gov,"Combination: drawn from field maps onto TNF DOQQs, & used differentially corrected Trimble GPS pts"
"Point Vandeput, Installation 30, Plot 2101",86,Unknown,Active,U.S. Forest Service,,,Cooperative Stand-Density Study (CSDS),57.03705,-133.001,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Kellen Nelson,kellen.nelson@usda.gov,"Combination: drawn from field maps onto TNF DOQQs, & used differentially corrected Trimble GPS pts"
"Point Vandeput, Installation 30, Plot 2110",85,Unknown,Active,U.S. Forest Service,,,Cooperative Stand-Density Study (CSDS),57.03777,-133.001,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Kellen Nelson,kellen.nelson@usda.gov,"Combination: drawn from field maps onto TNF DOQQs, & used differentially corrected Trimble GPS pts"
"Point Vandeput, Installation 30, Plot 2120",84,Unknown,Active,U.S. Forest Service,,,Cooperative Stand-Density Study (CSDS),57.03834,-133.001,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Kellen Nelson,kellen.nelson@usda.gov,"Combination: drawn from field maps onto TNF DOQQs, & used differentially corrected Trimble GPS pts"
Shotgun Alley (Sikta Mesonet),PMEA2,Yes,Active,Sitka Sound Science Center,,,Sitka Mesonet: Igage Tipping Bucket Network,57.0402,-135.2786,120,Unknown,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=PMEA2&unit=0&time=LOCAL,Rain Gauge,Yes,Yes,No,No,No,No,Yes,Yes,National Weather Service,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,"Rainfall (0.01 inches per tip), temperature, battery level",https://stilltek.com/sssc/,Zofia Danielson,zdanielson@sitkascience.org,"Tipping-Bucket Rain Gauge
Communications: Iridium 9602 short burst data
transceiver with 2 2-way
communications
Average Current Draw: Estimated at ~2 milliamps with
hourly iridium transmissions
On board temperature sensor
Processor: Atmel ATmega328 micro controller
Distance Sensor: Maxbotix MB7386
Size: 7” x 5” x 3”
Battery: 6v (4.5 amp hours)
Solar Panel: 9v (1 Watt)
Real Time Clock: On board with periodic syncing to
iridium time"
Sitka Airport,PASI,Yes,Active,National Weather Service,,,The ASOS Monitoring Center (AOMC),57.048,-135.3647,66,:53,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=PASI&unit=0&time=LOCAL,Weather Station,Yes,Yes,No,No,No,No,Yes,Yes,National Weather Service,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,No,https://www.weather.gov/wrh/timeseries?site=PASI&hours=72,Unknown,Unknown,Unknown
Sawmill Creek near Sitka,SCSA2,Unknown,Active,U.S. Geological Survey,,,Unknown,57.0510267,-135.2295402,131,Unknown,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=SCSA2&unit=0&time=LOCAL,Stream Gauge,Yes,No,No,No,No,No,Yes,Yes,U.S. Geological Survey,No,No,No,No,No,No,No,No,No,Unknown,Yes,Yes,Unknown,Unknown,Unknown,"Water Temperature F, Precipitation accumulated in, Precipitation 1hr in, Quality Control",https://waterdata.usgs.gov/monitoring-location/15088000/#parameterCode=00065&period=P7D&showMedian=false,Jeff Conaway,jconaway@usgs.gov,Unknown
"Verstovia Forest, Sitka, ",83,Unknown,Active,U.S. Forest Service,,,Verstovia Extended Rotation,57.05117,-135.293,Unknown,Unknown,N/A,Experimental Plot,No,No,No,Yes,No,No,Unknown,Unknown,U.S. Forest Service,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,This stand contains a grid of thirty 1/8 acre plots.,Unknown,David D'Amore,david.v.damore@usda.gov,Drawn from field maps onto TNF DOQQs
Upper Lance Dr (Sitka Mesonet),PMBA2,Yes,Active,Sitka Sound Science Center,,,Sitka Mesonet: Igage Tipping Bucket Network,57.0514,-135.3013,156,Unknown,https://mesowest.utah.edu/cgi-bin/droman/meso_base_dyn.cgi?stn=PMBA2&unit=0&time=LOCAL,Rain Gauge,Yes,Yes,No,No,No,No,Yes,Yes,National Weather Service,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,"Rainfall (0.01 inches per tip), temperature, battery level",https://stilltek.com/sssc/,Zofia Danielson,zdanielson@sitkascience.org,"Tipping-Bucket Rain Gauge
Communications: Iridium 9602 short burst data
transceiver with 2 2-way
communications
Average Current Draw: Estimated at ~2 milliamps with
hourly iridium transmissions
On board temperature sensor
Processor: Atmel ATmega328 micro controller
Distance Sensor: Maxbotix MB7386
Size: 7” x 5” x 3”
Battery: 6v (4.5 amp hours)
Solar Panel: 9v (1 Watt)
Real Time Clock: On board with periodic syncing to
iridium time"
Sitka Tide gauge,ITKA2,Yes,Active,National Oceanic and Atmospheric Administration,National Ocean Service (NOS),,National Water Level Observation Network (NWLON),57.052,-135.342,0,every 6 min,Unknown,Tide Gauge,Yes,No,Yes,No,No,No,Unknown,Yes,National Weather Service,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,No,https://www.ndbc.noaa.gov/station_page.php?station=itka2,Unknown,Unknown,Unknown
