"Limited Access Document: To add information, please make comments. If you have questions about the document, please contact Ella Neumann at eneumann@sitkascience.org Document created using information provided by state and federal agencies, tribes, municipalities, and other organizations throughout Southeast Alaska.

GIS files, .csv files, and other information available on the SSSC Github Page: https://github.com/Sitka-Sound-Science-Center/southeast_monitoring_locations ",,,,NWS Fields,,,,,,,,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,NWS Fields,,,,,,,,,,,,,,,
"Shrubby Island, Installation 28, Plot 2040",223,Cooperative Stand-Density Study (CSDS),,,US Forest Service,56.22437,-132.994,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Point added based on placement of plot 2030 polygon.,,,,,,,,Location approximate.
"Anita Bay, Block 15 & 16, ",224,Yellow Cedar Plantings,,,US Forest Service,56.19359,-132.474,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,David D'Amore,david.v.damore@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,Boundary approximate.
"Anita Bay, Block 1 & 2, ",225,Yellow Cedar Plantings,,,US Forest Service,56.19099,-132.481,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,David D'Amore,david.v.damore@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,Boundary approximate.
"Coffman Cove, Installation 66, Plot 416",226,Pruning + PCT (Petruncio-JFSL),,,US Forest Service,56.00009,-132.816,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Differentially corrected GPS point using Trimble ProXT and PFO. Collected 7/21/2012,,,,,,,,PCT + pruned with 8' lift
"Coffman Cove, Installation 66, Plot 417",227,Pruning + PCT (Petruncio-JFSL),,,US Forest Service,55.99975,-132.816,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Differentially corrected GPS point using Trimble ProXT and PFO. Collected 7/21/2012,,,,,,,,control plot
"Coffman Cove, Installation 66, Plot 418",228,Pruning + PCT (Petruncio-JFSL),,,US Forest Service,55.99933,-132.816,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Differentially corrected GPS point using Trimble ProXT and PFO. Collected 7/21/2012,,,,,,,,"PCT + pruned with 17' lift. PDIOP high, location approximate."
"Coffman Cove, Installation 66, Plot 419",229,Pruning + PCT (Petruncio-JFSL),,,US Forest Service,55.99891,-132.816,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Differentially corrected GPS point using Trimble ProXT and PFO. Collected 7/21/2012,,,,,,,,"PCT + pruned with 12' lift. PDOP high, location approximate."
"Cape Pole 2, Installation 54, Plot 2060",230,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.98079,-133.728,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, & used differentially corrected Trimble GPS pts",,,,,,,,
"Cape Pole 2, Installation 54, Plot 2071",231,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.98074,-133.73,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, & used differentially corrected Trimble GPS pts",,,,,,,,
"Cape Pole 2, Installation 54, Plot 2050",232,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.98025,-133.728,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, & used differentially corrected Trimble GPS pts",,,,,,,,
"Cape Pole 2, Installation 54, Plot 2040",233,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.98,-133.727,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, & used differentially corrected Trimble GPS pts",,,,,,,,
"Saks Cove, Installation 19, Plot 1720",234,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.95242,-131.128,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,
"Saks Cove, Installation 19, Plot 1710",235,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.95191,-131.127,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,
"Saks Cove, Installation 19, Plot 1700",236,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.95186,-131.128,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,
"Saks Cove, Installation 19, Plot 1690",237,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.95181,-131.129,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,
"Edna Bay IV, Installation 17, Plot 1630",238,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.97646,-133.643,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,Location approximate.
"Edna Bay IV, Installation 17, Plot 1610",239,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.97634,-133.646,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,Location approximate.
"Edna Bay IV, Installation 17, Plot 1620",240,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.97629,-133.644,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,Location approximate.
"Edna Bay IV, Installation 17, Plot 1641",241,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.97593,-133.642,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,Location approximate.
"Edna Bay I, Installation 4, Plot 116",242,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.96584,-133.616,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Edna Bay I, Installation 4, Plot 115",243,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.96527,-133.616,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Edna Bay I, Installation 4, Plot 114",244,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.96515,-133.617,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Edna Bay I, Installation 4, Plot 113",245,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.96455,-133.617,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Edna Bay III, Installation 12, Plot 143",246,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.96201,-133.616,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Edna Bay III, Installation 12, Plot 142",247,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.96198,-133.615,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Edna Bay III, Installation 12, Plot 141",248,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.96171,-133.614,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Edna Bay III, Installation 12, Plot 144",249,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.9615,-133.617,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Tuxekan Island II, Installation 13, Plot 145",250,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.79685,-133.279,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,
"Cape Pole, Installation 3, Plot 112",251,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.94117,-133.764,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Cape Pole, Installation 3, Plot 111",252,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.94078,-133.765,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Cape Pole, Installation 3, Plot 109",253,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.94008,-133.765,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Cape Pole, Installation 3, Plot 110",254,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.93977,-133.766,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Edna Bay II, Installation 8, Plot 128",255,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.92649,-133.691,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Edna Bay II, Installation 8, Plot 127",256,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.92627,-133.693,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Edna Bay II, Installation 8, Plot 129",257,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.92614,-133.69,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Edna Bay II, Installation 8, Plot 126",258,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.9258,-133.692,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Naukati, Unit 4, ",259,Second Growth Management Project (SGMP),,,US Forest Service,55.89517,-133.247,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,Also contains CSDS plots.
"Naukati, Installation 58, Plot 2130",260,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.89527,-133.248,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Naukati, Installation 58, Plot 2120",261,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.89511,-133.247,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Naukati, Unit 5, ",262,Second Growth Management Project (SGMP),,,US Forest Service,55.89382,-133.246,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,Also contains CSDS plots.
"Naukati, Installation 58, Plot 2090",263,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.89424,-133.247,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Naukati, Installation 58, Plot 2100",264,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.89396,-133.246,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Naukati, Installation 58, Plot 2080",265,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.89393,-133.247,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Naukati, Installation 58, Plot 2110",266,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.89363,-133.246,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Naukati, Unit 6, ",267,Second Growth Management Project (SGMP),,,US Forest Service,55.8926,-133.246,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,
"Naukati, Unit 7, ",268,Second Growth Management Project (SGMP),,,US Forest Service,55.89251,-133.244,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,
"Tuxekan Pass, Installation 100, Plot 3000",269,Taylor Even-Age Plot,,,US Forest Service,55.8673,-133.216,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Differentially corrected GPS point using Trimble ProXT and PFO. Collected 7/30/2015.,,,,,,,,
"Tuxekan Island, Installation 7, Plot 125",270,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.83042,-133.33,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Combination: drawn from field maps onto TNF DOQQs & used differentially corrected Trimble GPS pts.,,,,,,,,
"Port Alice, Installation 6, Plot 121",271,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.82312,-133.582,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,Location approximate.
"Port Alice, Installation 6, Plot 120",272,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.82271,-133.581,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,Location approximate.
"Port Alice, Installation 6, Plot 119",273,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.82228,-133.581,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,Location approximate.
"Port Alice, Installation 6, Plot 118",274,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.82186,-133.58,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,Location approximate.
"Staney Creek, Installation 62, Plot 2370",275,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.81759,-133.094,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Staney Creek, Installation 62, Plot 2360",276,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.8175,-133.091,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Staney Creek, Installation 62, Plot 2340",277,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.81697,-133.093,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Staney Creek, Installation 62, Plot 2380",278,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.8169,-133.1,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Staney Creek, Installation 62, Plot 2351",279,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.81693,-133.091,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Staney Creek, Installation 62, Plot 2391",280,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.81652,-133.099,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Staney Creek, Installation 62, Plot 2330",281,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.81646,-133.095,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Staney Creek, Installation 62, Plot 2320",282,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.81589,-133.094,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Staney Creek, Installation 62, Plot 2310",283,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.81582,-133.095,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Staney Creek, Installation 62, Plot 2400",284,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.81561,-133.098,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Staney Creek, Installation 62, Plot 2240",285,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.81553,-133.088,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Staney Creek, Installation 62, Plot 2210",286,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.81524,-133.088,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Staney Creek, Installation 62, Plot 2220",287,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.81483,-133.088,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Staney Creek, Installation 62, Plot 2261",288,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.81482,-133.092,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Staney Creek, Installation 62, Plot 2280",289,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.8147,-133.093,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Staney Creek, Installation 62, Plot 2231",290,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.8146,-133.089,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Staney Creek, Installation 62, Plot 2250",291,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.81443,-133.091,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Staney Creek, Installation 62, Plot 2270",292,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.8143,-133.093,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Staney Creek, Installation 62, Plot 2290",293,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.81193,-133.093,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Staney Creek, Installation 62, Plot 2300",294,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.81058,-133.094,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,"Combination: drawn from field maps onto TNF DOQQs, and used PLGR gps point(s)",,,,,,,,
"Tuxekan Island II, Installation 13, Plot 148",295,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.79754,-133.278,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,
"Tuxekan Island II, Installation 13, Plot 147",296,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.79711,-133.277,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,
"Tuxekan Island II, Installation 13, Plot 146",297,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.79698,-133.278,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,
"Shaheen, Unit 3, ",298,Second Growth Management Project (SGMP),,,US Forest Service,55.79217,-133.192,,,,Inactive,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Drawn from field maps onto TNF DOQQs,,,,,,,,Border approximate. Contains 2 CSDS plots.
"Tuxekan Island, Installation 7, Plot 124",299,Cooperative Stand-Density Study (CSDS),,,US Forest Service,55.79334,-133.285,,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,Kellen Nelson,kellen.nelson@usda.gov,,,Combination: drawn from field maps onto TNF DOQQs & used differentially corrected Trimble GPS pts.,,,,,,,,
